"section_id","station_x","elevation_z"
"59","201.282000","29.065000"
"59","214.770000","26.975000"
"59","237.829000","26.000000"
"59","258.865000","25.712000"
"59","318.320000","25.639000"
"59","339.792000","26.033000"
"59","350.168000","26.952000"
"59","360.543000","29.042000"
"59","383.888000","30.374000"
"59","396.857000","31.660000"
"59","423.314000","35.448000"
"60","0.000000","37.105000"
"60","35.385000","35.547000"
"60","96.674000","32.000000"
"60","120.111000","31.530000"
"60","140.186000","31.072000"
"60","197.372000","30.246000"
"60","220.261000","29.933000"
"60","238.430000","30.029000"
"60","285.716000","30.062000"
"60","296.740000","29.670000"
"60","307.753000","27.946000"
"60","321.826000","26.543000"
"60","342.628000","25.228000"
"60","390.552000","24.175000"
"60","415.436000","24.877000"
"60","425.226000","25.929000"
"60","435.627000","29.261000"
"60","450.923000","30.109000"
"60","458.265000","32.008000"
"60","478.914000","34.984000"
"60","499.258000","35.781000"
"61","0.000000","36.265000"
"61","5.246000","33.443000"
"61","40.167000","33.324000"
"61","61.637000","33.242000"
"61","96.933000","30.917000"
"61","126.786000","31.000000"
"61","157.366000","31.000000"
"61","263.272000","30.453000"
"61","282.614000","30.236000"
"61","286.548000","30.687000"
"61","313.165000","29.955000"
"61","331.137000","29.559000"
"61","342.940000","28.232000"
"61","354.087000","26.077000"
"61","370.480000","25.025000"
"61","426.113000","25.000000"
"61","444.576000","25.050000"
"61","462.280000","26.077000"
"61","474.739000","28.557000"
"61","486.542000","30.010000"
"61","492.443000","33.267000"
"61","503.591000","34.996000"
"61","519.984000","35.597000"
"61","535.065000","35.692000"
"62","0.000000","36.539000"
"62","12.194000","36.223000"
"62","29.801000","35.096000"
"62","86.552000","30.924000"
"62","187.207000","31.183000"
"62","215.350000","31.133000"
"62","298.691000","30.099000"
"62","387.202000","29.673000"
"62","401.991000","26.779000"
"62","416.687000","25.902000"
"62","452.805000","25.066000"
"62","480.087000","25.233000"
"62","516.020000","25.955000"
"62","556.650000","31.013000"
"62","569.947000","35.826000"
"63","0.000000","36.499000"
"63","11.108000","32.641000"
"63","39.466000","30.362000"
"63","130.783000","30.917000"
"63","156.027000","31.000000"
"63","259.421000","31.000000"
"63","288.810000","30.887000"
"63","357.005000","30.000000"
"63","428.947000","29.182000"
"63","450.304000","28.783000"
"63","475.938000","26.904000"
"63","507.409000","26.000000"
"63","582.949000","25.862000"
"63","607.526000","26.052000"
"63","631.451000","27.029000"
"63","640.850000","28.132000"
"63","666.484000","29.985000"
"63","698.099000","35.497000"
"64","0.000000","36.553000"
"64","58.380000","30.410000"
"64","74.261000","31.388000"
"64","82.399000","29.960000"
"64","110.272000","29.586000"
"64","131.228000","27.831000"
"64","142.418000","27.831000"
"64","177.827000","29.000000"
"64","194.298000","30.987000"
"64","230.041000","31.000000"
"64","285.722000","31.000000"
"64","385.899000","29.094000"
"64","396.735000","28.557000"
"64","407.925000","26.027000"
"64","460.882000","25.835000"
"64","484.220000","26.002000"
"64","530.379000","26.801000"
"64","546.274000","27.079000"
"64","566.184000","27.800000"
"64","602.236000","28.942000"
"64","628.859000","29.437000"
"64","660.451000","30.000000"
"64","689.202000","30.263000"
"64","746.022000","31.325000"
"64","801.135000","34.826000"
"64","830.092000","35.675000"
"65","0.000000","36.634000"
"65","19.711000","31.029000"
"65","43.005000","28.994000"
"65","111.760000","29.000000"
"65","131.405000","30.975000"
"65","166.493000","31.000000"
"65","190.051000","31.000000"
"65","207.859000","31.002000"
"65","236.763000","30.221000"
"65","293.116000","29.485000"
"65","312.983000","25.357000"
"65","327.915000","24.678000"
"65","404.688000","24.851000"
"65","412.731000","25.058000"
"65","419.301000","26.225000"
"65","425.872000","28.939000"
"65","440.207000","30.052000"
"65","464.742000","33.058000"
"65","485.696000","34.661000"
"65","487.393000","35.201000"
"66","3.499000","35.973000"
"66","36.459000","29.985000"
"66","47.446000","29.960000"
"66","73.895000","29.400000"
"66","98.259000","26.979000"
"66","120.012000","26.119000"
"66","136.255000","25.952000"
"66","197.011000","25.888000"
"66","215.450000","25.952000"
"66","247.163000","27.000000"
"66","274.046000","28.983000"
"66","303.298000","29.374000"
"66","349.066000","30.000000"
"66","377.046000","36.083000"
"67","0.000000","35.957000"
"67","7.933000","35.729000"
"67","27.099000","31.420000"
"67","32.865000","30.056000"
"67","43.820000","29.839000"
"67","59.308000","25.280000"
"67","78.196000","23.923000"
"67","108.416000","23.109000"
"67","157.976000","24.923000"
"67","186.497000","26.000000"
"67","191.900000","29.025000"
"67","220.574000","29.323000"
"67","275.869000","30.000000"
"67","308.249000","35.399000"
"68","0.000000","36.433000"
"68","29.151000","35.296000"
"68","49.444000","31.249000"
"68","72.554000","29.860000"
"68","91.341000","29.660000"
"68","95.228000","31.338000"
"68","177.392000","30.362000"
"68","224.976000","30.532000"
"68","252.215000","30.629000"
"68","293.468000","29.298000"
"68","303.821000","27.405000"
"68","323.255000","26.052000"
"68","348.236000","26.000000"
"68","374.122000","26.000000"
"68","436.014000","25.943000"
"68","448.282000","26.628000"
"68","456.056000","27.455000"
"68","463.182000","29.008000"
"68","492.333000","30.061000"
"68","493.628000","30.537000"
"68","509.176000","31.088000"
"68","529.906000","35.597000"
"69","0.000000","36.989000"
"69","23.562000","36.749000"
"69","42.030000","36.468000"
"69","57.951000","35.027000"
"69","104.554000","33.437000"
"69","114.628000","33.430000"
"69","171.888000","30.338000"
"69","178.310000","29.891000"
"69","205.693000","29.453000"
"69","239.270000","29.506000"
"69","264.937000","29.398000"
"69","299.305000","27.919000"
"69","387.823000","22.846000"
"69","403.744000","22.846000"
"69","413.296000","22.939000"
"69","428.580000","23.973000"
"69","446.411000","29.046000"
"69","459.784000","30.048000"
"69","485.894000","34.808000"
"69","498.630000","34.871000"
"69","514.550000","35.559000"
"69","519.645000","35.821000"
"70","0.000000","40.400000"
"70","109.393000","36.455000"
"70","138.269000","35.914000"
"70","153.632000","34.044000"
"70","159.218000","34.190000"
"70","195.531000","31.238000"
"70","230.164000","30.016000"
"70","262.702000","29.008000"
"70","304.116000","28.275000"
"70","341.481000","27.994000"
"70","384.128000","28.126000"
"70","414.562000","28.259000"
"70","427.375000","28.198000"
"70","453.627000","27.463000"
"70","470.672000","26.971000"
"70","504.890000","27.029000"
"70","521.650000","34.015000"
"70","565.290000","39.284000"
"70","569.834000","39.284000"
"71","0.000000","40.619000"
"71","33.868000","38.325000"
"71","98.040000","34.000000"
"71","146.035000","34.000000"
"71","184.766000","34.000000"
"71","245.168000","35.640000"
"71","284.128000","36.785000"
"71","309.455000","36.756000"
"71","367.097000","36.725000"
"71","474.486000","36.491000"
"71","501.116000","36.315000"
"71","533.177000","36.056000"
"71","566.891000","35.350000"
"71","606.462000","34.319000"
"71","616.021000","31.580000"
"71","637.263000","29.008000"
"71","677.929000","28.017000"
"71","710.556000","27.384000"
"71","770.338000","25.830000"
"71","822.070000","26.971000"
"71","840.125000","34.019000"
"71","848.622000","35.388000"
"71","866.678000","37.755000"
"72","0.000000","39.291000"
"72","17.395000","37.282000"
"72","57.016000","35.704000"
"72","106.302000","34.008000"
"72","118.865000","29.127000"
"72","131.428000","26.058000"
"72","158.487000","25.971000"
"72","206.806000","26.994000"
"72","247.394000","27.140000"
"72","292.813000","28.134000"
"72","358.527000","29.273000"
"72","387.519000","30.004000"
"72","418.443000","32.050000"
"72","435.838000","34.038000"
"72","453.233000","35.119000"
"72","509.363000","35.471000"
"72","642.442000","35.264000"
"72","669.635000","35.403000"
"72","709.377000","36.225000"
"72","736.609000","36.112000"
"72","788.567000","37.790000"
"73","0.000000","39.160000"
"73","19.866000","36.242000"
"73","57.390000","32.797000"
"73","72.841000","29.760000"
"73","82.774000","27.944000"
"73","119.194000","25.219000"
"73","156.883000","25.144000"
"73","181.743000","25.478000"
"73","211.901000","25.939000"
"73","227.352000","27.411000"
"73","253.840000","31.044000"
"73","284.324000","32.000000"
"73","300.193000","33.111000"
"73","337.271000","34.000000"
"73","364.851000","34.683000"
"73","401.729000","34.739000"
"73","463.534000","31.200000"
"73","487.155000","34.057000"
"73","496.643000","35.459000"
"73","582.117000","35.897000"
"73","615.168000","35.835000"
"73","646.836000","35.685000"
"73","710.067000","35.092000"
"73","751.329000","34.710000"
"73","847.474000","33.759000"
"73","900.580000","38.129000"
"74","5.742000","38.014000"
"74","58.238000","34.753000"
"74","96.012000","34.905000"
"74","108.940000","34.929000"
"74","150.848000","33.188000"
"74","187.696000","24.971000"
"74","206.706000","24.532000"
"74","217.569000","24.313000"
"74","278.673000","26.035000"
"74","357.432000","29.068000"
"74","403.499000","30.000000"
"74","436.185000","30.921000"
"74","461.984000","31.985000"
"74","475.563000","33.927000"
"74","609.260000","34.497000"
"74","640.902000","34.529000"
"74","700.953000","34.424000"
"74","800.907000","34.309000"
"74","829.685000","34.217000"
"74","931.745000","34.416000"
"74","984.915000","34.575000"
"74","1042.116000","34.095000"
"74","1070.307000","34.522000"
"74","1094.749000","35.305000"
"74","1113.759000","37.063000"
"75","0.000000","37.766000"
"75","37.739000","35.552000"
"75","48.954000","34.841000"
"75","102.396000","34.613000"
"75","148.106000","32.415000"
"75","180.126000","29.981000"
"75","184.519000","27.025000"
"75","197.072000","26.950000"
"75","218.289000","27.596000"
"75","244.770000","28.228000"
"75","269.875000","28.954000"
"75","279.917000","30.006000"
"75","290.586000","33.038000"
"75","331.592000","35.296000"
"75","353.740000","35.793000"
"75","385.356000","35.994000"
"75","429.917000","35.994000"
"75","455.022000","36.520000"
"75","486.620000","37.582000"
"75","512.135000","38.211000"
"76","0.000000","37.766000"
"76","37.739000","35.552000"
"76","48.954000","34.841000"
"76","102.396000","34.613000"
"76","148.106000","32.415000"
"76","180.126000","29.981000"
"76","184.519000","27.025000"
"76","197.072000","26.950000"
"76","218.289000","27.596000"
"76","244.770000","28.228000"
"76","269.875000","28.954000"
"76","279.917000","30.006000"
"76","290.586000","33.038000"
"76","331.592000","35.296000"
"76","353.740000","35.793000"
"76","385.356000","35.994000"
"76","429.917000","35.994000"
"76","455.022000","36.520000"
"76","486.620000","37.582000"
"76","512.135000","38.211000"
"77","0.000000","37.766000"
"77","37.739000","35.552000"
"77","48.954000","34.841000"
"77","102.396000","34.613000"
"77","148.106000","32.415000"
"77","180.126000","29.981000"
"77","184.519000","27.025000"
"77","197.072000","26.950000"
"77","218.289000","27.596000"
"77","244.770000","28.228000"
"77","269.875000","28.954000"
"77","279.917000","30.006000"
"77","290.586000","33.038000"
"77","331.592000","35.296000"
"77","353.740000","35.793000"
"77","385.356000","35.994000"
"77","429.917000","35.994000"
"77","455.022000","36.520000"
"77","486.620000","37.582000"
"77","512.135000","38.211000"
"78","0.000000","37.943000"
"78","27.017000","35.965000"
"78","65.348000","34.618000"
"78","77.819000","35.042000"
"78","99.697000","35.028000"
"78","147.517000","34.942000"
"78","194.908000","36.000000"
"78","290.230000","36.000000"
"78","323.455000","34.365000"
"78","367.771000","32.951000"
"78","397.890000","31.960000"
"78","403.980000","29.806000"
"78","421.574000","27.927000"
"78","443.228000","27.025000"
"78","463.528000","27.025000"
"78","477.739000","32.010000"
"78","494.656000","35.217000"
"78","519.693000","36.044000"
"78","528.490000","35.543000"
"78","550.821000","38.073000"
"79","0.000000","37.439000"
"79","80.416000","34.072000"
"79","110.423000","34.577000"
"79","137.485000","34.886000"
"79","193.472000","36.970000"
"79","209.744000","36.374000"
"79","245.448000","35.871000"
"79","282.663000","35.000000"
"79","331.648000","33.171000"
"79","340.194000","32.705000"
"79","352.344000","29.749000"
"79","367.691000","28.976000"
"79","391.587000","28.699000"
"79","431.991000","28.549000"
"79","438.032000","28.678000"
"79","453.379000","28.480000"
"79","463.611000","28.540000"
"79","474.482000","32.447000"
"79","499.421000","35.640000"
"79","521.802000","37.946000"
"80","0.000000","38.672000"
"80","17.959000","36.620000"
"80","24.206000","34.720000"
"80","45.289000","33.739000"
"80","50.755000","32.361000"
"80","60.906000","32.132000"
"80","96.043000","32.111000"
"80","111.660000","34.073000"
"80","148.004000","35.543000"
"80","163.977000","35.514000"
"80","196.186000","35.930000"
"80","219.416000","35.994000"
"80","247.526000","35.681000"
"80","302.111000","34.097000"
"80","313.117000","31.025000"
"80","332.638000","29.898000"
"80","400.777000","29.000000"
"80","443.270000","29.000000"
"80","451.326000","29.042000"
"80","463.039000","32.006000"
"80","501.300000","34.052000"
"80","539.770000","34.329000"
"80","559.082000","34.762000"
"80","601.806000","36.721000"
"80","637.166000","37.450000"
"81","0.000000","37.700000"
"81","48.312000","33.274000"
"81","87.443000","33.938000"
"81","188.596000","36.560000"
"81","199.236000","36.413000"
"81","226.054000","34.768000"
"81","245.281000","34.326000"
"81","284.943000","34.570000"
"81","335.746000","35.025000"
"81","366.250000","35.172000"
"81","380.762000","35.119000"
"81","389.617000","33.658000"
"81","397.586000","31.445000"
"81","417.067000","28.042000"
"81","482.593000","28.021000"
"81","493.219000","31.006000"
"81","528.639000","33.992000"
"81","549.891000","35.056000"
"81","619.845000","35.056000"
"81","649.963000","34.417000"
"81","668.547000","34.033000"
"81","716.377000","37.900000"
"81","722.562000","37.900000"
"82","0.000000","38.159000"
"82","8.416000","37.622000"
"82","16.338000","35.342000"
"82","43.072000","27.852000"
"82","52.478000","28.027000"
"82","64.855000","28.653000"
"82","91.406000","28.330000"
"82","106.442000","28.478000"
"82","135.016000","28.263000"
"82","156.445000","29.205000"
"82","164.366000","32.486000"
"82","178.229000","33.188000"
"82","197.537000","33.163000"
"82","203.478000","33.614000"
"82","261.897000","33.589000"
"82","283.263000","32.960000"
"82","290.117000","32.812000"
"82","327.174000","33.240000"
"82","378.364000","36.049000"
"82","403.985000","38.305000"
"83","4.084000","37.400000"
"83","60.286000","35.281000"
"83","87.171000","34.540000"
"83","92.183000","34.555000"
"83","119.200000","34.100000"
"83","131.568000","34.165000"
"83","144.006000","33.132000"
"83","155.925000","31.960000"
"83","165.771000","29.067000"
"83","189.076000","28.388000"
"83","225.367000","27.413000"
"83","248.688000","27.804000"
"83","260.607000","27.965000"
"83","267.344000","29.021000"
"83","270.453000","30.445000"
"83","279.781000","32.649000"
"83","292.219000","35.015000"
"83","296.883000","34.073000"
"83","305.174000","33.981000"
"83","311.911000","34.050000"
"83","316.575000","34.992000"
"83","324.867000","35.772000"
"83","335.750000","35.749000"
"83","340.932000","34.969000"
"83","382.522000","35.547000"
"83","406.229000","36.301000"
"83","416.075000","37.311000"
"83","426.958000","37.426000"
"84","0.000000","38.000000"
"84","19.504000","37.854000"
"84","86.121000","35.153000"
"84","110.170000","34.197000"
"84","121.164000","33.532000"
"84","169.630000","34.221000"
"84","220.407000","34.585000"
"84","288.153000","34.180000"
"84","304.388000","33.825000"
"84","309.708000","31.883000"
"84","311.481000","29.962000"
"84","321.529000","28.021000"
"84","386.744000","28.000000"
"84","404.866000","28.084000"
"84","417.278000","28.960000"
"84","419.051000","30.025000"
"84","436.191000","33.261000"
"84","445.648000","34.994000"
"84","453.332000","35.077000"
"84","471.063000","36.079000"
"84","482.293000","37.411000"
"85","0.000000","38.038000"
"85","19.676000","34.466000"
"85","57.150000","33.262000"
"85","96.673000","33.677000"
"85","124.860000","33.724000"
"85","175.314000","35.647000"
"85","200.468000","35.973000"
"85","207.491000","33.990000"
"85","262.476000","34.281000"
"85","311.354000","34.866000"
"85","340.750000","35.994000"
"85","374.834000","36.000000"
"85","384.574000","36.019000"
"85","407.827000","34.265000"
"85","443.726000","33.393000"
"85","458.806000","32.311000"
"85","460.594000","30.332000"
"85","471.327000","28.954000"
"85","486.531000","28.052000"
"85","564.777000","27.894000"
"85","581.333000","28.954000"
"85","587.593000","30.106000"
"85","599.220000","32.186000"
"85","629.628000","33.814000"
"85","683.653000","34.876000"
"85","729.796000","36.671000"
"86","0.000000","37.847000"
"86","11.784000","38.024000"
"86","22.125000","37.905000"
"86","44.009000","34.791000"
"86","57.476000","33.978000"
"86","90.012000","34.672000"
"86","93.790000","31.915000"
"86","103.650000","29.575000"
"86","115.915000","29.317000"
"86","127.458000","29.992000"
"86","135.875000","31.697000"
"86","140.925000","32.510000"
"86","157.038000","34.057000"
"86","158.962000","34.692000"
"86","181.525000","36.068000"
"86","196.237000","36.588000"
"87","0.000000","38.042000"
"87","39.951000","35.095000"
"87","70.112000","33.000000"
"87","114.128000","33.495000"
"87","148.152000","33.927000"
"87","166.033000","34.741000"
"87","191.166000","35.557000"
"87","203.071000","35.868000"
"87","257.549000","34.772000"
"87","277.928000","34.804000"
"87","295.666000","35.273000"
"87","310.354000","35.994000"
"87","336.536000","35.994000"
"87","356.971000","35.180000"
"87","371.020000","34.115000"
"87","404.136000","32.985000"
"87","425.938000","32.111000"
"87","429.770000","29.825000"
"87","445.096000","26.004000"
"87","454.675000","25.033000"
"87","469.362000","24.157000"
"87","487.243000","24.908000"
"87","493.629000","30.169000"
"87","503.846000","34.052000"
"87","512.786000","36.557000"
"87","521.088000","37.911000"
"88","0.000000","37.927000"
"88","23.294000","35.571000"
"88","28.647000","34.956000"
"88","66.901000","34.089000"
"88","71.475000","33.952000"
"88","106.274000","30.000000"
"88","110.333000","28.904000"
"88","115.154000","27.981000"
"88","142.950000","27.113000"
"88","158.550000","26.000000"
"88","164.790000","25.973000"
"88","171.313000","27.194000"
"88","182.942000","30.885000"
"88","211.071000","38.302000"
"88","231.443000","37.866000"
"89","0.000000","38.349000"
"89","15.110000","38.213000"
"89","25.498000","33.084000"
"89","40.034000","32.410000"
"89","51.586000","32.000000"
"89","62.329000","29.637000"
"89","75.864000","26.054000"
"89","92.234000","26.054000"
"89","99.474000","26.977000"
"89","113.966000","27.367000"
"89","126.214000","27.684000"
"89","139.135000","28.000000"
"89","152.198000","28.912000"
"89","161.802000","30.777000"
"89","166.209000","31.916000"
"89","203.933000","35.000000"
"89","237.630000","37.858000"
"89","256.869000","37.608000"
"90","7.118000","37.906000"
"90","18.001000","37.334000"
"90","47.960000","34.000000"
"90","71.954000","34.000000"
"90","85.564000","33.912000"
"90","116.239000","33.245000"
"90","132.268000","32.810000"
"90","150.406000","31.937000"
"90","157.661000","32.052000"
"90","173.078000","31.340000"
"90","188.949000","29.756000"
"90","222.050000","27.046000"
"90","231.119000","27.023000"
"90","246.536000","28.194000"
"90","259.233000","28.516000"
"90","278.296000","28.647000"
"90","284.172000","31.455000"
"90","296.868000","32.443000"
"90","301.403000","33.063000"
"90","319.994000","33.843000"
"90","349.201000","36.118000"
"90","377.128000","36.970000"
"91","4.962000","37.382000"
"91","49.123000","33.642000"
"91","69.517000","31.960000"
"91","95.612000","32.862000"
"91","130.431000","33.381000"
"91","152.194000","32.626000"
"91","169.182000","31.203000"
"91","174.090000","29.825000"
"91","179.375000","29.021000"
"91","230.385000","28.427000"
"91","259.409000","28.010000"
"91","268.469000","27.987000"
"91","276.019000","28.975000"
"91","286.212000","32.741000"
"91","292.630000","36.461000"
"91","295.273000","37.311000"
"91","313.016000","37.438000"
"92","0.000000","37.588000"
"92","18.263000","36.852000"
"92","26.726000","34.451000"
"92","36.526000","34.117000"
"92","45.435000","33.407000"
"92","85.123000","33.047000"
"92","93.542000","33.219000"
"92","105.123000","34.054000"
"92","114.032000","33.344000"
"92","129.622000","33.052000"
"92","135.413000","33.010000"
"92","157.239000","28.939000"
"92","172.384000","28.146000"
"92","185.301000","28.000000"
"92","211.137000","28.063000"
"92","225.391000","28.313000"
"92","239.645000","28.919000"
"92","244.099000","30.067000"
"92","252.562000","31.215000"
"92","269.044000","32.969000"
"92","291.191000","33.452000"
"92","298.888000","33.282000"
"92","302.897000","33.344000"
"92","314.923000","34.848000"
"92","336.750000","37.165000"
"92","347.886000","37.520000"
"92","363.476000","37.391000"
"93","0.000000","37.599000"
"93","18.102000","33.820000"
"93","48.931000","33.616000"
"93","79.211000","34.488000"
"93","114.690000","33.165000"
"93","122.228000","33.017000"
"93","171.824000","34.098000"
"93","186.556000","29.044000"
"93","202.911000","28.217000"
"93","237.896000","27.000000"
"93","258.517000","27.046000"
"93","266.149000","28.033000"
"93","287.410000","30.973000"
"93","299.949000","32.098000"
"93","323.936000","33.063000"
"93","337.020000","33.820000"
"93","370.443000","33.127000"
"93","409.849000","36.358000"
"93","414.977000","37.127000"
"93","438.540000","37.125000"
"93","444.416000","37.073000"
"94","0.000000","37.245000"
"94","8.004000","36.921000"
"94","26.506000","34.866000"
"94","44.168000","33.109000"
"94","49.207000","33.154000"
"94","54.246000","31.111000"
"94","59.582000","29.296000"
"94","66.696000","27.987000"
"94","102.829000","27.254000"
"94","114.421000","27.000000"
"94","133.392000","27.023000"
"94","145.842000","28.010000"
"94","152.067000","30.100000"
"94","164.220000","32.741000"
"94","239.100000","37.149000"
"94","241.884000","37.217000"
"95","0.000000","37.243000"
"95","13.202000","34.969000"
"95","53.810000","34.296000"
"95","68.329000","35.198000"
"95","71.611000","35.015000"
"95","74.411000","33.866000"
"95","85.041000","33.728000"
"95","95.053000","33.667000"
"95","112.417000","33.223000"
"95","128.419000","32.029000"
"95","135.220000","33.200000"
"95","152.279000","28.960000"
"95","183.200000","28.109000"
"95","195.229000","28.079000"
"95","214.185000","27.404000"
"95","218.833000","27.023000"
"95","240.894000","27.758000"
"95","246.837000","29.733000"
"95","258.039000","33.246000"
"95","283.153000","35.093000"
"95","308.514000","37.227000"
"95","326.449000","37.123000"
"95","310.482000","37.227000"
"96","0.000000","37.309000"
"96","18.504000","37.216000"
"96","29.916000","31.261000"
"96","45.539000","27.704000"
"96","56.176000","25.975000"
"96","76.034000","26.000000"
"96","88.752000","27.253000"
"96","99.389000","28.956000"
"96","105.039000","30.935000"
"96","124.501000","31.635000"
"96","147.088000","32.608000"
"96","153.570000","33.415000"
"96","192.101000","33.918000"
"96","215.573000","33.676000"
"96","270.256000","36.302000"
"96","271.241000","36.362000"
"97","0.000000","36.822000"
"97","18.325000","36.861000"
"97","49.169000","34.347000"
"97","57.953000","33.017000"
"97","82.721000","32.987000"
"97","95.662000","32.577000"
"97","100.281000","31.990000"
"97","115.308000","31.000000"
"97","122.155000","30.035000"
"97","127.269000","28.833000"
"97","132.098000","27.906000"
"97","137.212000","27.580000"
"97","150.848000","26.027000"
"97","167.608000","24.975000"
"97","195.733000","25.025000"
"97","199.710000","25.802000"
"97","204.539000","29.134000"
"97","208.516000","30.712000"
"97","220.732000","34.169000"
"97","231.811000","36.948000"
"98","0.000000","36.822000"
"98","18.139000","33.685000"
"98","23.436000","33.054000"
"98","26.403000","31.468000"
"98","67.085000","31.924000"
"98","73.868000","31.969000"
"98","84.548000","31.864000"
"98","87.514000","31.551000"
"98","98.194000","28.023000"
"98","147.999000","27.789000"
"98","166.024000","27.800000"
"98","173.842000","27.898000"
"98","184.593000","27.475000"
"98","192.531000","29.359000"
"98","195.498000","31.113000"
"98","200.838000","31.593000"
"98","223.440000","34.736000"
"98","242.073000","36.096000"
"99","0.000000","37.291000"
"99","22.810000","31.000000"
"99","26.488000","29.687000"
"99","36.344000","28.056000"
"99","49.896000","27.000000"
"99","62.541000","27.000000"
"99","84.496000","27.000000"
"99","92.092000","26.977000"
"99","111.767000","28.000000"
"99","119.504000","31.019000"
"99","137.985000","32.052000"
"99","148.811000","31.842000"
"99","158.005000","31.960000"
"99","241.678000","36.418000"
"99","251.329000","36.700000"
"100","0.000000","37.900000"
"100","20.750000","35.243000"
"100","27.541000","32.898000"
"100","45.288000","32.000000"
"100","60.577000","31.787000"
"100","79.859000","30.991000"
"100","90.221000","30.265000"
"100","125.359000","25.163000"
"100","135.806000","26.004000"
"100","149.102000","29.939000"
"100","157.649000","31.405000"
"100","175.436000","33.165000"
"100","203.016000","32.837000"
"100","213.100000","32.393000"
"100","329.227000","28.280000"
"100","378.147000","28.318000"
"100","420.571000","31.091000"
"100","473.346000","28.320000"
"100","516.083000","28.415000"
"100","554.320000","30.225000"
"100","572.665000","31.215000"
"100","601.556000","32.000000"
"100","624.898000","31.975000"
"100","650.539000","30.862000"
"100","675.231000","26.357000"
"100","680.929000","25.868000"
"100","694.225000","25.787000"
"100","700.873000","25.977000"
"100","718.917000","26.004000"
"100","724.615000","30.102000"
"100","765.091000","35.977000"
"100","774.949000","37.000000"
"101","0.000000","37.416000"
"101","18.928000","34.567000"
"101","43.121000","30.000000"
"101","47.691000","28.056000"
"101","77.365000","28.000000"
"101","98.638000","32.150000"
"101","116.004000","34.234000"
"101","188.656000","33.015000"
"101","224.828000","35.051000"
"101","238.407000","34.854000"
"101","244.897000","34.716000"
"101","275.593000","32.208000"
"101","324.914000","29.796000"
"101","380.369000","29.819000"
"101","419.447000","29.835000"
"101","445.138000","29.848000"
"101","587.206000","29.855000"
"101","649.213000","29.853000"
"101","692.666000","29.750000"
"101","715.300000","29.696000"
"101","787.052000","30.977000"
"101","801.132000","31.480000"
"101","851.888000","32.522000"
"101","866.129000","33.127000"
"101","873.896000","32.787000"
"101","890.003000","31.481000"
"101","906.120000","30.950000"
"101","913.853000","28.562000"
"101","924.165000","27.919000"
"101","952.496000","27.043000"
"101","966.071000","27.000000"
"101","978.340000","27.484000"
"101","991.586000","28.000000"
"101","1001.501000","31.363000"
"101","1011.812000","32.328000"
"101","1038.522000","34.947000"
"101","1051.769000","36.550000"
"102","0.000000","37.896000"
"102","14.919000","34.904000"
"102","17.593000","34.303000"
"102","23.525000","33.071000"
"102","29.253000","31.965000"
"102","37.435000","29.146000"
"102","38.254000","29.000000"
"102","48.277000","29.000000"
"102","60.551000","30.002000"
"102","67.916000","32.027000"
"102","95.926000","32.681000"
"102","108.808000","32.995000"
"102","145.121000","33.884000"
"102","166.925000","38.664000"
"103","0.000000","37.896000"
"103","14.919000","34.904000"
"103","17.593000","34.303000"
"103","23.525000","33.071000"
"103","29.253000","31.965000"
"103","37.435000","29.146000"
"103","38.254000","29.000000"
"103","48.277000","29.000000"
"103","60.551000","30.002000"
"103","67.916000","32.027000"
"103","95.926000","32.681000"
"103","108.808000","32.995000"
"103","145.121000","33.884000"
"103","166.925000","38.664000"
"104","0.000000","37.896000"
"104","14.919000","34.904000"
"104","17.593000","34.303000"
"104","23.525000","33.071000"
"104","29.253000","31.965000"
"104","37.435000","29.146000"
"104","38.254000","29.000000"
"104","48.277000","29.000000"
"104","60.551000","30.002000"
"104","67.916000","32.027000"
"104","95.926000","32.681000"
"104","108.808000","32.995000"
"104","145.121000","33.884000"
"104","166.925000","38.664000"
"105","0.313000","37.850000"
"105","12.166000","37.610000"
"105","20.859000","35.336000"
"105","27.971000","35.543000"
"105","62.997000","33.572000"
"105","73.606000","31.823000"
"105","88.225000","28.860000"
"105","92.769000","27.987000"
"105","96.325000","27.023000"
"105","106.752000","27.000000"
"105","115.488000","32.029000"
"105","116.278000","30.858000"
"105","145.356000","33.901000"
"105","161.518000","36.509000"
"106","0.000000","37.503000"
"106","20.920000","37.332000"
"106","41.291000","34.305000"
"106","48.812000","32.008000"
"106","54.359000","29.962000"
"106","58.004000","28.960000"
"106","79.381000","28.045000"
"106","83.520000","28.042000"
"106","90.810000","30.150000"
"106","97.149000","32.071000"
"106","107.211000","33.646000"
"106","129.321000","36.759000"
"107","0.000000","37.545000"
"107","9.905000","35.177000"
"107","18.495000","34.818000"
"107","20.156000","34.192000"
"107","23.663000","31.912000"
"107","36.212000","27.002000"
"107","42.302000","26.927000"
"107","54.554000","28.254000"
"107","58.358000","28.781000"
"107","64.079000","32.313000"
"107","76.628000","33.065000"
"107","87.332000","34.267000"
"107","116.025000","35.919000"
"107","124.242000","34.868000"
"107","134.761000","36.672000"
"107","143.620000","36.998000"
"107","150.448000","37.266000"
"108","4.345000","37.818000"
"108","15.712000","37.927000"
"108","21.313000","37.905000"
"108","43.291000","36.501000"
"108","69.505000","34.758000"
"108","79.458000","30.963000"
"108","86.697000","29.040000"
"108","108.033000","29.000000"
"108","109.548000","29.020000"
"108","114.978000","31.023000"
